name,total electrons,R1,RHF Energy (Hartree),Nuclear energy,MP2 Energy,CCSD Energy,CCSD(T) Energy,CCSDT Energy,CCSDTQ Energy,FCI Energy (Hartree)
C2,12,1.91,-75.19335141,9.974020729,-75.53907028,-75.53244708,-75.57150924,-75.57031436,-75.57107926,-75.60129089
C2,12,1.92,-75.19041291,9.922072704,-75.53721242,-75.5303309,-75.56969054,-75.56833922,-75.56929116,-75.59964457
C2,12,1.93,-75.18750091,9.870663001,-75.5354103,-75.52826575,-75.56793347,-75.56641524,-75.56755157,-75.5980143
C2,12,1.94,-75.18461533,9.819783295,-75.53366381,-75.52625192,-75.56623803,-75.5645443,-75.56586058,-75.59640058
C2,12,1.95,-75.1817561,9.769425432,-75.53197284,-75.52428862,-75.56460214,-75.5627284,-75.56421819,-75.59480388
C2,12,1.96,-75.17892311,9.719581425,-75.53033721,-75.52237661,-75.5630336,-75.56096974,-75.56262431,-75.59322464
C2,12,1.97,-75.17611624,9.670243448,-75.52875672,-75.52051744,-75.56152164,-75.5592706,-75.56107876,-75.59166328
C2,12,1.98,-75.17333537,9.621403835,-75.52723114,-75.51870823,-75.56007992,-75.55763346,-75.55958127,-75.59012016
C2,12,1.99,-75.17058035,9.573055072,-75.52576021,-75.51695016,-75.55869909,-75.55606088,-75.55813149,-75.58859565
C2,12,2,-75.16785102,9.525189796,-75.52434364,-75.51524379,-75.55738297,-75.55455555,-75.55672899,-75.58709007
C2,12,2.01,-75.16514723,9.477800792,-75.52298113,-75.51358852,-75.55613145,-75.5531202,-75.55537328,-75.58560374
C2,12,2.02,-75.16246881,9.430880986,-75.52167235,-75.51198418,-75.55494514,-75.55175762,-75.55406381,-75.58413693
C2,12,2.03,-75.15981557,9.384423445,-75.52041695,-75.51043051,-75.55382406,-75.55047055,-75.55279995,-75.5826899
C2,12,2.04,-75.15718732,9.338421369,-75.51921457,-75.50892753,-75.55276702,-75.54926161,-75.55158101,-75.5812629
C2,12,2.05,-75.15458388,9.292868094,-75.51806481,-75.50747442,-75.55177517,-75.54813321,-75.55040626,-75.57985615
C2,12,2.06,-75.15200505,9.247757084,-75.51696729,-75.50607039,-75.55084884,-75.5470874,-75.54927491,-75.57846985
C2,12,2.07,-75.14945061,9.203081929,-75.51592159,-75.50471647,-75.5499865,-75.54612574,-75.54818615,-75.57710418
C2,12,2.08,-75.14692037,9.158836343,-75.51492729,-75.5034112,-75.54918904,-75.54524913,-75.54713908,-75.57575932
C2,12,2.09,-75.14441411,9.115014159,-75.51398397,-75.50215359,-75.54845556,-75.54445761,-75.54613281,-75.5744354
C2,12,2.1,-75.14193163,9.07160933,-75.51309117,-75.50094447,-75.54778614,-75.54375026,-75.5451664,-75.57313258
C2,12,2.11,-75.13947269,9.028615921,-75.51224846,-75.49978221,-75.54717917,-75.54312505,-75.54423887,-75.57185096
C2,12,2.12,-75.13703709,8.98602811,-75.51145538,-75.49866608,-75.546635,-75.54257878,-75.54334924,-75.57059064
C2,12,2.13,-75.1346246,8.943840184,-75.51071146,-75.49759549,-75.54615255,-75.54210717,-75.54249649,-75.56935173
C2,12,2.14,-75.132235,8.902046539,-75.51001624,-75.49656935,-75.54572964,-75.54170498,-75.5416796,-75.56813428
C2,12,2.15,-75.12986808,8.860641671,-75.50936926,-75.49558781,-75.5453679,-75.54136624,-75.54089751,-75.56693836
C2,12,2.16,-75.1275236,8.819620182,-75.50877003,-75.49465015,-75.54506772,-75.54108459,-75.54014919,-75.56576401
C2,12,2.17,-75.12520134,8.778976771,-75.50821809,-75.49375308,-75.54482321,-75.54085357,-75.53943359,-75.56461126
C2,12,2.18,-75.12290109,8.738706235,-75.50771295,-75.49289724,-75.54463362,-75.54066692,-75.53874963,-75.56348012
C2,12,2.19,-75.12062262,8.698803467,-75.50725414,-75.49208238,-75.54450148,-75.5405188,-75.53809629,-75.56237059
C2,12,2.2,-75.1183657,8.659263451,-75.50684118,-75.49130651,-75.54442295,-75.54040396,-75.53747249,-75.56128267
C2,12,2.21,-75.11613013,8.620081264,-75.50647359,-75.49056871,-75.54439705,-75.54031781,-75.53687721,-75.56021632
C2,12,2.22,-75.11391566,8.581252069,-75.50615088,-75.4898678,-75.54442164,-75.54025638,-75.5363094,-75.55917149
C2,12,2.23,-75.1117221,8.542771118,-75.50587259,-75.48920311,-75.54449604,-75.54021632,-75.53576806,-75.55814814
C2,12,2.24,-75.10954922,8.504633747,-75.50563824,-75.48857288,-75.54461901,-75.54019483,-75.53525218,-75.55714618
C2,12,2.25,-75.1073968,8.466835374,-75.50544734,-75.48797619,-75.54478686,-75.54018956,-75.53476077,-75.55616555
C2,12,2.26,-75.10526464,8.429371501,-75.50529943,-75.4878075,-75.54500104,-75.54019855,-75.53429286,-75.55520613
C2,12,2.27,-75.10315251,8.392237706,-75.50519404,-75.48687969,-75.54525625,-75.54022015,-75.53384751,-75.55426782
N2,14,0.619,-106.4293984,41.88963382,-106.6253287,-106.6415049,-106.6450173,-106.6452271,-106.6453651,-106.6453672
N2,14,0.629,-106.6122061,41.2236619,-106.8100488,-106.8261675,-106.8297559,-106.8299665,-106.8301151,-106.8301179
N2,14,0.639,-106.7833696,40.57853417,-106.9831473,-106.9992075,-107.0028749,-107.0030865,-107.003246,-107.0032496
N2,14,0.649,-106.9435957,39.95328711,-107.1453282,-107.1613282,-107.1650777,-107.1652905,-107.1654611,-107.1654655
N2,14,0.659,-107.0935481,39.34701568,-107.2972526,-107.3131907,-107.3170252,-107.3172393,-107.3174215,-107.3174267
N2,14,0.669,-107.2338499,38.75886896,-107.4395413,-107.4554152,-107.459338,-107.4595535,-107.4597475,-107.4597536
N2,14,0.679,-107.3650855,38.18804615,-107.572777,-107.5885841,-107.5925983,-107.5928152,-107.5930216,-107.5930286
N2,14,0.689,-107.4878033,37.63379294,-107.6975062,-107.7132436,-107.7173524,-107.7175709,-107.7177899,-107.7177979
N2,14,0.699,-107.6025169,37.09539819,-107.8142418,-107.8299061,-107.8341127,-107.8343329,-107.8345649,-107.8345739
N2,14,0.709,-107.7097083,36.57219088,-107.9234646,-107.9390519,-107.9433597,-107.9435816,-107.943827,-107.9438371
N2,14,0.719,-107.8098291,36.06353732,-108.0256257,-108.0411315,-108.045544,-108.0457677,-108.0460269,-108.0460382
N2,14,0.729,-107.9033025,35.56883859,-108.1211479,-108.1365676,-108.1410881,-108.1413136,-108.1415871,-108.1415997
N2,14,0.739,-107.9905255,35.08752819,-108.210428,-108.2257562,-108.2303884,-108.2306157,-108.230904,-108.2309178
N2,14,0.749,-108.0718702,34.61906987,-108.2938384,-108.309069,-108.3138167,-108.3140458,-108.3143493,-108.3143645
N2,14,0.759,-108.1476857,34.16295564,-108.3717282,-108.3868549,-108.3917216,-108.3919526,-108.3922718,-108.3922885
N2,14,0.769,-108.2182994,33.71870395,-108.4444252,-108.459441,-108.4644307,-108.4646635,-108.4649989,-108.4650172
N2,14,0.779,-108.2840185,33.28585794,-108.5122375,-108.5271347,-108.5322512,-108.5324858,-108.532838,-108.5328579
N2,14,0.789,-108.3451315,32.86398395,-108.575454,-108.5902243,-108.5954718,-108.5957081,-108.5960776,-108.5960993
N2,14,0.799,-108.4019094,32.45267001,-108.6343464,-108.648981,-108.6543636,-108.6546015,-108.654989,-108.6550126
N2,14,0.809,-108.4546065,32.05152452,-108.6891702,-108.7036596,-108.7091814,-108.7094209,-108.709827,-108.7098526
N2,14,0.819,-108.5034621,31.66017501,-108.7401654,-108.7544993,-108.7601649,-108.7604057,-108.7608311,-108.7608588
N2,14,0.829,-108.5487012,31.27826699,-108.7875579,-108.8017256,-108.8075393,-108.8077813,-108.8082268,-108.8082567
N2,14,0.839,-108.5905351,30.90546285,-108.8315604,-108.8455504,-108.8515167,-108.8517598,-108.852226,-108.8522584
N2,14,0.849,-108.629163,30.54144091,-108.8723729,-108.886173,-108.8922967,-108.8925406,-108.8930285,-108.8930633
N2,14,0.859,-108.6647723,30.18589445,-108.9101842,-108.9237815,-108.9300673,-108.9303118,-108.930822,-108.9308597
N2,14,0.869,-108.6975394,29.83853088,-108.9451717,-108.9585527,-108.9650055,-108.9652503,-108.9657839,-108.9658244
N2,14,0.879,-108.7276307,29.49907091,-108.977503,-108.9906534,-108.9972783,-108.9975231,-108.9980809,-108.9981245
N2,14,0.889,-108.7552029,29.16724785,-109.0073361,-109.0202409,-109.0270429,-109.0272875,-109.0278705,-109.0279174
N2,14,0.899,-108.7804038,28.84280682,-109.0348199,-109.0474635,-109.0544479,-109.0546917,-109.055301,-109.0553514
N2,14,0.909,-108.8033728,28.52550422,-109.0600952,-109.072461,-109.0796332,-109.0798758,-109.0805125,-109.0805667
N2,14,0.919,-108.8242413,28.215107,-109.0832947,-109.0953655,-109.1027309,-109.102972,-109.1036372,-109.1036954
N2,14,0.929,-108.8431335,27.91139218,-109.1045437,-109.1163016,-109.1238658,-109.1241048,-109.1247998,-109.1248622
N2,14,0.939,-108.8601666,27.61414626,-109.1239608,-109.135387,-109.1431557,-109.143392,-109.1441181,-109.144185
N2,14,0.949,-108.8754511,27.32316474,-109.1416578,-109.1527328,-109.1607118,-109.1609448,-109.1617033,-109.1617751
N2,14,0.959,-108.8890915,27.03825165,-109.1577406,-109.1684439,-109.1766391,-109.1768682,-109.1776605,-109.1777375
N2,14,0.969,-108.9011866,26.75921913,-109.172309,-109.1826195,-109.191037,-109.1912613,-109.1920891,-109.1921716
N2,14,0.979,-108.9118295,26.48588696,-109.1854576,-109.1953532,-109.2039991,-109.204218,-109.2050827,-109.2051711
N2,14,0.989,-108.9211082,26.21808224,-109.1972757,-109.2067335,-109.215614,-109.2158268,-109.2167301,-109.2168248
N2,14,0.999,-108.929106,25.95563897,-109.2078478,-109.2168441,-109.2259656,-109.2261712,-109.2271149,-109.2272163
N2,14,1.009,-108.9359014,25.69839775,-109.2172537,-109.2257639,-109.2351327,-109.2353304,-109.2363163,-109.2364248
N2,14,1.019,-108.9415687,25.44620543,-109.2255691,-109.2335675,-109.2431903,-109.243379,-109.244409,-109.2445252
N2,14,1.029,-108.946178,25.1989148,-109.2328654,-109.2403254,-109.2502088,-109.2503874,-109.2514635,-109.2515879
N2,14,1.039,-108.9497955,24.95638434,-109.2392099,-109.2461041,-109.2562549,-109.2564224,-109.2575467,-109.2576798
N2,14,1.049,-108.9524838,24.71847792,-109.2446667,-109.2509667,-109.2613916,-109.2615468,-109.2627215,-109.2628638
N2,14,1.059,-108.9543021,24.48506453,-109.249296,-109.2549723,-109.2656783,-109.26582,-109.2670474,-109.2671996
N2,14,1.069,-108.9553061,24.25601809,-109.2531549,-109.258177,-109.2691712,-109.269298,-109.2705806,-109.2707433
N2,14,1.079,-108.9555484,24.03121718,-109.2562973,-109.2606339,-109.2719233,-109.2720339,-109.2733741,-109.273548
N2,14,1.089,-108.9550789,23.81054484,-109.2587741,-109.2623927,-109.2739846,-109.2740775,-109.2754779,-109.2756637
